CODUFMUN,COMPETEN,SUICIDE,POP_EST,RATE,SERV_ESP_NEFROLOGY,CONSELHO_OPTICIAN,SGRUPHAB_ORTHOPEDICS,CONSELHO_DENTIST,TP_UNID_PSYCOSOCIAL_CENTER,SERV_ESP_RARE_DISEASES,CONSELHO_MEDICAL_REGISTRATION_MAIS_MEDICOS,SGRUPHAB_CHRONIC_DISEASES,TP_UNID_MOBILE_HEATH_CARE,SGRUPHAB_NUTRITION_GASTROLOGY,SGRUPHAB_INTERMEDIARY_CARE,TIPO_EQP_FAMILY_HEALTH,SGRUPHAB_TEACHING,TP_UNID_RIVER_MOBILE_UNIT,SERV_ESP_HEALTH_SURVEILLANCE,SERV_ESP_PRISON,SGRUPHAB_PHYSICAL_REHABILITATION,TIPEQUIP_OTHER,CONSELHO_STATISTICIAN,TP_UNID_PRIMARY_HEALTHCARE_UNIT,TIPEQUIP_GRAPHIC_METHODS,SERV_ESP_HEMOTHERAPY,TP_UNID_HEALTH_DEPARTMENT,SERV_ESP_ADOLESCENT_HEALTH,TP_UNID_SUPPLY_CENTER,SERV_ESP_TEACHING,TP_UNID_CLINIC,SERV_ESP_URGENCY,SGRUPHAB_WORKER_HEALTHCARE,CONSELHO_NUTRITIONIST,SGRUPHAB_TRAUMA,TP_UNID_TELEHEALTH,TP_UNID_GENERAL_HOSPITAL,SERV_ESP_ORTHOPEDICS,SERV_ESP_SMOKING,TIPO_EQP_ORAL_HEALTH,SGRUPHAB_GERIATRIC,TP_UNID_HOME_CARE,CONSELHO_PSYCHOLOGIST,PROF_SUS,TP_UNID_EMERGENCY_CARE,CONSELHO_PHYSIOTHERAPIST_OCCUPATIONAL_THERAPIST,SERV_ESP_COMMITTIEES,SERV_ESP_NUTRITION/GASTROLOGY,CONSELHO_CHEMIST,TIPO_EQP_MENTAL_HEALTH,SGRUPHAB_PHYLANTHROPY,TIPO_EQP_PRIMARY_CARE,SERV_ESP_ONCOLOGY,SGRUPHAB_MENTAL_HEALTH,SERV_ESP_CARDIOVASCULAR,TP_UNID_URGENCY_CARE_REGULATOR,CONSELHO_SOCIAL_ASSISTANT,SGRUPHAB_NEPHROLOGY,TP_UNID_MIXED_EMERGENCY_UNIT,CONSELHO_NURSING,CONSELHO_PHYSICIST,TP_UNID_MULTISPECIALIST_CLINIC,TP_UNID_EDUCATIONAL_CENTER,TP_UNID_SPECIALIZED_EMERGENCY_ROOM,SGRUPHAB_NEUROLOGY,TP_UNID_CHILDBIRTH_CENTER,TP_UNID_MULTISPECIALIST_PRIMARY_HEALTHCARE,CONSELHO_PHYSICAL_EDUCATION,TP_UNID_DIAGNOSTIC_CENTER,SERV_ESP_TELEHEALTH,SGRUPHAB_HIV/AIDS,SERV_ESP_REHABILITATION,SGRUPHAB_GENETICS,TP_UNID_FAMILY_CENTER,SERV_ESP_ORAL_HEALTH,CONSELHO_RADIOLOGIST,SGRUPHAB_OBESITY,TP_UNID_MOBILE_URGENCY_CARE,TP_UNID_HEALTHCARE_REGULATOR,IND_SUS,TIPO_EQP_HEALTH_AGENTS,TP_UNID_HOME_CARE_UNIT,CONSELHO_PEDAGOGY,SGRUPHAB_TRANSPLANT,TP_UNID_NOTIFICATION_CENTER,SERV_ESP_HEARING_HEALTH,CONSELHO_SPEECH_THERAPIST,SGRUPHAB_ODONTOLOGY,TP_UNID_SPECIALIZED_HOSPITAL,TIPEQUIP_DENTISTRY,VINC_SUS,Leitos,SERV_ESP_OPHTHALMOLOGY,SERV_ESP_INDIGENOUS_HEALTH,TIPO_EQP_INDIGENOUS_HEALTH,SERV_ESP_DIAGNOSIS,SGRUPHAB_URGENCY,TIPEQUIP_LIFE_MAINTAINING,SGRUPHAB_AURICULAR,TP_UNID_IMMUNIZATION_CENTER,SERV_ESP_IMUNIZATION,TP_UNID_CENTRAL_LABORATORY,CONSELHO_RADIOLOGY_TECHNICIAN,TIPEQUIP_INFRASTRUCTURE,TP_UNID_SHORTSTAY_HOSPITAL,SGRUPHAB_TRANSEXUAL_CHANGE,SGRUPHAB_OPHTHALMOLOGY,TIPEQUIP_OPTICAL_METHODS,SERV_ESP_BASIC_HEALTH,TP_UNID_ACCESS_CENTER,SGRUPHAB_ICU,CNES,SERV_ESP_REPRODUCTIVE_HEALTH,SERV_ESP_ICU,SGRUPHAB_CARDIOVASCULAR,SERV_ESP_SEXUAL_VIOLENCE,TP_UNID_INDIGENOUS_CENTER,TP_UNID_PHARMACY,SERV_ESP_PNEUMOLOGY,CONSELHO_PHYSICIAN,TIPEQUIP_IMAGE_DIAGNOSIS,TP_UNID_HEALTH_INSURANCE,CONSELHO_BIOLOGIST,TP_UNID_HEALTHCARE_SURVEILLANCE,SERV_ESP_SURGERY,SGRUPHAB_SURGERY,TP_UNID_GENERAL_EMERGENCY_ROOM,SERV_ESP_NEUROLOGY,SERV_ESP_PHYSICALTHERAPY,CONSELHO_PHARMACIST,SGRUPHAB_PREGNANCY,CONSELHO_BIOMEDICINE,CONSELHO_VETERINARIAN,TP_UNID_PREVENTION_CENTER,SERV_ESP_PHARMACY,SERV_ESP_STI/HIV/AIDS,SERV_ESP_PREGNANCY,TP_UNID_PUBLIC_HEALTH_LABORATORY,SERV_ESP_TRANSSEXUAL,SERV_ESP_ENDOCRINOLOGY,NULEITOS,TP_UNID_HEMOTHERAPY_CENTER,SGRUPHAB_ONCOLOGY,SERV_ESP_MENTAL_HEALTH,SERV_ESP_TUBERCULOSIS/HANSENS_DISEASES,TIPO_EQP_PRISION_HEALTH,SERV_ESP_TRANSPLANT,TP_UNID_SPECIALIST_UNIT,TIPEQUIP_AUDIOLOGY,AMB_SUS,SERV_ESP_OBESITY,HOSP_SUS,RATE_SUICIDE
210005,201709,1,113783,0.8788659114278935,2,0,0,50,1,0,1,0,0,0,0,20,0,0,6,0,0,6,0,0,17,3,1,0,0,0,28,6,0,8,0,0,5,6,4,5,0,0,6,597,1,9,0,5,0,0,0,0,0,1,0,0,8,0,0,326,1,10,0,0,0,0,24,1,13,0,0,1,0,0,8,0,0,3,0,32,1,0,0,0,0,1,4,0,0,117,49,372,2,0,0,41,0,41,0,0,0,0,30,43,0,0,0,64,22,0,0,556491980,0,0,0,0,0,0,0,206,70,0,0,3,0,4,0,0,3,46,0,0,2,0,1,0,18,0,0,0,0,0,0,1,20,0,0,10,20,50,0,1,0
210005,201712,1,113783,0.8788659114278935,2,0,0,50,1,0,1,0,0,0,0,16,0,0,6,0,0,6,0,0,17,3,1,0,0,0,28,6,0,10,0,0,5,6,4,7,0,0,6,579,1,9,0,5,0,0,0,0,0,1,0,0,8,0,0,321,1,10,0,0,0,0,27,1,13,0,0,1,0,0,8,0,0,3,0,34,3,0,0,0,0,1,4,0,0,118,52,372,2,0,0,41,0,41,0,0,0,0,26,45,0,0,0,64,22,0,0,584650088,0,0,0,0,0,0,0,197,70,0,0,3,0,4,0,0,3,44,0,0,2,0,1,0,18,0,0,0,0,0,0,1,20,0,0,10,20,50,0,1,0
210005,201802,2,113783,1.757731822855787,2,0,0,50,1,0,1,0,0,0,0,17,0,0,6,0,0,6,0,0,17,3,1,0,0,0,29,6,0,10,0,0,5,6,4,8,0,0,8,581,1,9,0,5,0,0,0,0,0,1,0,0,8,0,0,321,1,10,0,0,0,0,27,1,13,0,0,1,0,0,8,0,0,3,0,34,1,0,0,0,0,1,4,0,0,118,52,372,2,0,0,41,0,41,0,0,0,0,26,46,0,0,0,67,22,0,0,594095810,0,0,0,0,0,0,0,199,70,0,0,3,0,4,0,0,3,44,0,0,2,0,1,0,18,0,0,0,0,0,0,1,23,0,0,10,20,50,0,1,0
210005,201803,1,113783,0.8788659114278935,2,0,0,49,1,0,1,0,0,0,0,17,0,0,6,0,0,6,0,0,17,3,1,0,0,0,28,6,0,9,0,0,4,6,4,8,0,0,8,580,1,9,0,5,0,0,0,0,0,1,0,0,8,0,0,322,1,10,0,0,0,0,27,1,13,0,0,1,0,0,8,0,0,3,0,34,1,0,0,0,0,1,4,0,0,112,52,306,2,0,0,40,0,41,0,0,0,0,25,42,0,0,0,66,22,0,0,584284520,0,0,0,0,0,0,0,205,65,0,0,3,0,4,0,0,3,43,0,0,2,0,1,0,17,0,0,0,0,0,0,1,21,0,0,10,20,50,0,1,0
210005,201804,2,113783,1.757731822855787,2,0,0,49,1,0,1,0,0,0,0,17,0,0,6,0,0,6,0,0,17,3,1,0,0,0,28,6,0,9,0,0,4,7,4,8,0,0,8,582,1,9,0,5,0,0,0,0,0,1,0,0,8,0,0,325,1,10,0,0,0,0,27,1,13,0,0,1,0,0,8,0,0,3,0,34,1,0,0,0,0,1,4,0,0,112,52,306,2,0,0,40,0,41,0,0,0,0,25,42,0,0,0,66,22,0,0,584284520,0,0,0,0,0,0,0,203,65,0,0,3,0,4,0,0,3,43,0,0,2,0,1,0,17,0,0,0,0,0,0,1,18,0,0,10,20,50,0,1,0
210005,201805,1,113783,0.8788659114278935,2,0,0,49,1,0,2,0,0,0,0,17,0,0,6,0,0,6,0,0,17,3,1,0,0,0,28,6,0,9,0,0,4,7,4,8,0,0,8,586,1,9,0,6,0,0,0,0,0,1,0,0,6,1,0,320,1,10,0,0,0,0,27,1,13,0,0,2,0,0,8,0,0,3,0,34,1,0,0,0,0,1,4,0,0,112,52,306,3,0,0,40,0,41,0,0,0,0,25,42,0,0,0,67,22,0,0,584284520,0,0,0,0,0,0,0,212,65,0,0,3,0,4,0,0,3,43,0,0,3,0,1,0,17,0,0,0,0,0,0,1,21,0,0,10,20,50,0,1,0
210005,201807,1,113783,0.8788659114278935,2,0,0,57,1,0,3,0,0,0,0,10,0,0,6,0,0,6,0,0,17,3,1,0,0,0,28,6,0,10,0,0,5,7,5,15,0,0,10,617,1,12,0,6,0,0,0,0,0,1,0,0,9,1,0,325,1,10,0,0,0,0,27,1,13,0,0,2,0,0,8,0,0,3,0,37,1,0,0,0,0,1,4,0,0,122,52,372,3,0,0,42,0,41,0,0,0,0,26,45,0,0,0,68,23,0,0,596299617,0,0,0,0,0,0,0,219,70,0,0,3,1,4,0,0,3,45,0,0,3,1,1,0,18,0,0,0,0,0,0,1,20,1,0,10,20,50,0,1,0
210005,201809,1,113783,0.8788659114278935,2,0,0,57,1,0,2,0,0,0,0,11,0,0,7,0,0,6,0,0,17,3,1,0,0,0,28,6,0,12,0,0,5,7,5,15,0,0,9,646,1,14,0,7,0,0,0,0,0,1,0,0,13,1,0,340,1,10,0,0,0,0,27,0,15,0,0,3,0,0,8,0,0,3,0,38,1,0,0,0,0,1,5,0,0,123,53,372,3,0,0,42,0,41,0,0,0,0,28,46,0,0,0,68,25,0,0,615469383,0,0,0,0,0,0,0,221,70,0,0,3,1,4,0,0,5,47,0,0,4,1,1,0,18,0,0,0,0,0,0,1,21,0,0,10,20,52,0,1,0
210005,201905,2,113783,1.757731822855787,2,0,0,58,1,0,2,0,0,0,0,14,0,0,7,0,0,6,0,0,21,3,1,0,0,0,27,6,0,12,0,0,4,7,5,14,0,0,9,657,1,14,0,7,0,0,0,0,0,1,0,0,14,2,0,344,1,11,0,0,0,0,27,0,15,0,0,2,0,0,8,0,0,3,0,38,1,0,0,0,0,1,4,0,0,123,53,337,4,0,0,42,0,40,0,0,0,0,32,44,0,0,0,68,26,0,0,614120290,0,0,0,0,0,0,0,229,74,0,0,3,1,4,0,0,5,45,0,0,4,1,1,0,17,0,0,0,0,0,0,1,24,0,0,10,23,53,0,1,0
210005,201906,3,113783,2.6365977342836806,2,0,0,58,1,0,2,0,0,0,0,14,0,0,7,0,0,6,0,0,21,3,1,0,0,0,27,6,0,12,0,0,4,7,5,15,0,0,9,654,1,14,0,7,0,0,0,0,0,1,0,0,14,2,0,343,1,11,0,0,0,0,27,0,15,0,0,2,0,0,8,0,0,3,0,38,1,0,0,0,0,1,4,0,0,123,53,337,4,0,0,42,0,40,0,0,0,0,32,44,0,0,0,68,26,0,0,614120290,0,0,0,0,0,0,0,228,74,0,0,3,1,4,0,0,5,45,0,0,4,1,1,0,17,0,0,0,0,0,0,1,24,0,0,10,23,53,0,1,0
210005,201907,1,113783,0.8788659114278935,2,0,0,58,1,0,1,0,0,0,0,13,0,0,7,0,0,6,0,0,21,3,1,0,0,0,27,6,0,11,0,0,4,7,5,15,0,0,9,687,1,14,0,7,0,0,0,0,0,1,0,0,14,2,0,371,1,11,0,0,0,0,27,0,15,0,0,2,0,0,8,0,0,3,0,38,1,0,0,0,0,1,4,0,0,123,53,337,4,0,0,42,0,40,0,0,0,0,34,44,0,0,0,68,26,0,0,614120290,0,0,0,0,0,0,0,231,74,0,0,3,1,4,0,0,5,47,0,0,4,1,1,0,17,0,0,0,0,0,0,1,24,0,0,10,23,53,0,1,0
210005,202002,1,113783,0.8788659114278935,2,0,0,63,2,0,0,0,0,0,0,16,0,0,8,0,0,6,0,0,25,3,1,0,0,0,28,6,0,13,0,0,7,7,5,15,0,0,11,760,1,13,0,9,0,0,0,0,0,1,0,0,14,2,0,402,0,11,0,0,0,1,25,0,15,0,0,2,0,0,8,0,0,3,0,42,1,0,0,0,0,1,8,0,0,157,55,612,4,0,0,48,0,59,0,0,0,0,40,47,0,0,0,76,24,0,0,634812672,0,0,0,0,0,1,0,272,92,0,0,4,1,4,0,0,5,55,0,0,3,1,2,0,19,0,0,0,0,0,0,2,22,0,0,10,25,60,0,1,0
210005,202005,1,113783,0.8788659114278935,3,0,0,73,2,0,0,0,0,0,0,32,0,0,9,0,0,6,0,0,29,5,1,0,0,0,28,7,0,22,0,0,11,9,5,15,0,0,14,1175,1,15,0,11,0,0,0,0,0,1,0,0,25,2,0,641,0,11,0,0,0,1,25,0,15,0,0,3,0,0,8,0,0,3,0,45,0,0,0,0,0,1,10,0,0,156,59,1050,5,0,0,55,0,95,0,0,0,0,72,51,0,0,0,80,26,0,2,637435293,0,0,0,0,0,1,0,362,103,0,0,4,1,4,0,0,6,77,0,0,3,1,3,0,20,0,0,0,20,0,0,2,23,0,0,9,25,63,0,5,0
210005,202006,1,113783,0.8788659114278935,3,0,0,73,2,0,0,0,0,0,0,32,0,0,9,0,0,6,0,0,29,5,1,0,0,0,28,7,0,22,0,0,11,9,5,15,0,0,14,1189,1,15,0,11,0,0,0,0,0,1,0,0,27,2,0,653,0,11,0,0,0,1,25,0,15,0,0,3,0,0,8,0,0,3,0,45,0,0,0,0,0,1,10,0,0,156,59,1050,5,0,0,55,0,95,0,0,0,0,72,51,0,0,0,80,26,0,2,637435293,0,0,0,0,0,1,0,361,102,0,0,4,1,4,0,0,6,77,0,0,3,1,3,0,20,0,0,0,20,0,0,2,23,0,0,9,25,63,0,5,0
210005,202008,2,113783,1.757731822855787,2,0,0,67,2,0,0,0,0,0,2,30,0,0,9,0,0,6,0,0,27,3,1,0,0,0,28,7,0,16,0,0,9,7,5,16,0,0,14,842,1,13,0,9,0,0,0,0,0,1,0,0,19,2,0,450,0,11,0,0,0,1,25,0,15,0,0,2,0,0,8,0,0,3,0,43,0,0,0,0,0,1,8,0,0,162,57,754,4,0,0,49,0,79,0,0,0,0,49,47,0,0,0,76,24,0,0,626903795,0,0,0,0,0,1,0,282,92,0,0,4,1,4,0,0,5,56,0,0,3,1,2,0,19,0,0,0,14,0,0,2,22,0,0,8,25,60,0,4,0
210005,202009,2,113783,1.757731822855787,2,0,0,67,2,0,0,0,0,0,2,30,0,0,9,0,0,6,0,0,27,3,1,0,0,0,28,7,0,16,0,0,9,7,5,16,0,0,14,867,1,13,0,9,0,0,0,0,0,1,1,0,19,2,0,469,0,11,0,0,0,1,25,0,15,0,0,2,0,0,8,0,0,3,0,43,0,0,0,0,0,1,8,0,0,162,57,754,4,0,0,49,0,79,0,0,0,0,49,47,0,0,0,76,24,0,0,626903795,0,0,0,0,0,1,0,288,92,0,0,4,1,4,0,0,5,56,0,0,3,1,2,0,19,0,0,0,14,0,0,2,22,0,0,8,25,60,0,4,0
210005,202011,1,113783,0.8788659114278935,2,0,0,67,2,0,0,0,0,0,0,30,0,0,9,0,0,6,0,0,27,3,1,0,0,0,28,7,0,16,0,0,9,7,5,17,0,0,14,871,1,13,0,9,0,0,0,0,0,1,1,0,19,2,0,467,0,11,0,0,0,1,25,0,15,0,0,2,0,0,8,0,0,3,0,43,0,0,0,0,0,1,8,0,0,162,57,754,4,0,0,49,0,79,0,0,0,0,49,47,0,0,0,76,24,0,0,626903795,0,0,0,0,0,1,0,291,92,0,0,4,1,4,0,0,5,58,0,0,3,1,2,0,19,0,0,0,0,0,0,2,22,0,0,8,25,60,0,4,0
210005,202101,1,113783,0.8788659114278935,2,0,0,67,2,0,0,0,0,0,0,32,0,0,9,0,0,6,0,0,28,3,1,0,1,0,28,7,0,17,0,0,9,7,5,17,0,0,15,875,1,13,0,9,0,0,0,0,0,1,1,0,19,2,0,476,0,12,0,0,0,1,25,0,15,0,0,2,0,0,8,0,0,3,0,49,0,0,0,0,0,1,8,0,0,162,59,754,4,0,0,49,0,85,0,0,29,0,47,85,0,0,0,77,25,0,0,627883297,0,0,0,0,0,1,0,285,96,0,0,4,1,4,0,0,5,59,0,0,3,1,2,0,19,0,0,0,0,0,0,2,20,0,0,8,25,65,0,4,0
210005,202104,2,113783,1.757731822855787,3,0,0,95,2,0,0,0,0,0,2,36,0,0,9,0,0,8,0,0,28,5,1,0,1,0,32,6,0,24,0,0,9,9,6,18,0,0,12,1213,1,14,0,11,0,0,0,0,0,1,2,0,26,2,0,695,0,12,0,0,0,1,24,0,16,0,0,3,0,0,10,0,0,3,0,49,0,0,0,0,0,1,12,0,0,175,58,989,5,0,0,51,0,87,0,0,29,0,55,92,0,0,0,85,27,0,0,627552013,0,0,0,0,0,2,0,378,103,0,0,4,1,4,0,0,5,89,0,0,3,1,4,0,21,0,0,0,10,0,0,2,24,0,0,9,25,67,0,3,0
210005,202105,1,113783,0.8788659114278935,3,0,0,95,2,0,0,0,0,0,2,36,0,0,9,0,0,8,0,0,28,5,1,0,1,0,32,6,0,24,0,0,9,9,6,18,0,0,13,1209,1,14,0,11,0,0,0,0,0,1,2,0,25,2,0,692,0,12,0,0,0,1,24,0,16,0,0,3,0,0,10,0,0,3,0,49,0,0,0,0,0,1,12,0,0,175,58,989,6,0,0,51,0,87,0,0,29,0,55,92,0,0,0,85,27,0,0,627552013,0,0,0,0,0,2,0,376,103,0,0,4,1,4,0,0,5,90,0,0,3,1,4,0,21,0,0,0,10,0,0,2,24,0,0,9,25,67,0,3,0
210005,202106,1,113783,0.8788659114278935,4,0,0,101,2,0,0,0,0,0,2,40,0,0,10,0,0,8,0,0,30,4,1,0,1,0,32,6,0,30,0,0,11,11,6,18,0,0,13,1625,1,16,0,11,0,0,0,0,0,1,3,0,33,2,0,941,0,12,0,0,0,1,24,0,16,0,0,4,0,0,10,0,0,3,0,51,0,0,0,0,0,1,20,0,0,175,60,1315,7,0,0,54,0,103,0,0,30,0,73,98,0,0,0,89,26,0,2,632478045,0,0,0,0,0,2,0,467,109,0,0,4,1,4,0,0,6,112,0,0,3,1,5,0,22,0,0,0,30,0,0,2,25,0,0,9,25,69,0,4,0
210005,202110,1,113783,0.8788659114278935,4,0,0,105,2,0,0,0,0,0,2,40,0,0,10,0,0,7,0,0,31,5,1,0,1,0,33,6,0,32,0,0,13,11,6,18,0,0,13,1666,1,23,0,11,0,0,0,0,0,1,3,0,40,2,0,950,0,15,0,0,0,1,24,0,17,0,0,8,0,0,10,0,0,3,0,52,0,0,0,0,0,1,21,0,0,188,60,1447,11,0,0,57,0,114,0,0,30,0,76,104,0,0,0,124,26,0,2,635902476,0,0,0,0,0,2,0,497,119,0,0,4,1,4,0,0,6,117,0,0,3,1,5,0,22,0,0,0,30,0,0,2,25,0,0,10,25,71,0,6,0
210005,202111,1,113783,0.8788659114278935,4,0,0,105,2,0,0,0,0,0,2,40,0,0,10,0,0,7,0,0,31,5,1,0,1,0,33,6,0,31,0,0,13,11,6,18,0,0,13,1680,1,23,0,11,0,0,0,0,0,1,3,0,39,2,0,950,0,15,0,0,0,1,24,0,17,0,0,8,0,0,10,0,0,3,0,52,0,0,0,0,0,1,21,0,0,188,60,1447,11,0,0,57,0,114,0,0,30,0,76,104,0,0,0,124,26,0,2,626350446,0,0,0,0,0,2,0,510,119,0,0,4,1,4,0,0,6,117,0,0,3,0,5,0,22,0,0,0,30,0,0,2,25,0,0,10,25,71,0,6,0
210005,202112,1,113783,0.8788659114278935,4,0,0,105,2,0,0,0,0,0,2,40,0,0,10,0,0,7,0,0,31,5,1,0,1,0,33,6,0,31,0,0,13,11,6,18,0,0,13,1681,1,23,0,11,0,0,0,0,0,1,3,0,39,2,0,951,0,16,0,0,0,1,25,0,17,0,0,8,0,0,10,0,0,3,0,53,0,0,0,0,0,1,21,0,0,188,61,1447,11,0,0,57,0,114,0,0,31,0,76,105,0,0,0,129,27,0,2,628289582,0,0,0,0,0,2,0,511,119,0,0,4,1,4,0,0,6,117,0,0,3,0,5,0,23,0,0,0,30,0,0,2,25,0,0,10,25,72,0,6,0
210005,202202,2,113783,1.757731822855787,3,0,0,98,2,0,0,0,0,0,0,36,0,0,9,0,0,7,0,0,29,4,1,0,1,0,33,6,0,25,0,0,11,9,6,18,0,0,13,1274,1,21,0,10,0,0,0,0,0,1,2,0,24,2,0,711,0,16,0,0,0,1,25,0,17,0,0,6,0,0,10,0,0,3,0,51,0,0,0,0,0,1,17,0,0,188,59,1121,9,0,0,54,0,98,0,0,30,0,58,99,0,0,0,125,26,0,2,623363550,0,0,0,0,0,2,0,425,113,0,0,4,1,4,0,0,5,95,0,0,3,0,4,0,21,0,0,0,20,0,0,2,24,0,0,10,25,71,0,5,0
210005,202203,1,113783,0.8788659114278935,3,0,0,99,2,0,0,0,0,0,0,37,0,0,9,0,0,7,0,0,29,4,1,0,1,0,33,6,0,26,0,0,11,9,6,18,0,0,13,1280,1,21,0,10,0,0,0,0,0,1,2,0,24,1,0,711,0,16,0,0,0,1,25,0,17,0,0,6,0,0,10,0,0,3,0,51,0,0,0,0,0,1,17,0,0,188,59,1121,9,0,0,54,0,98,0,0,30,0,58,99,0,0,0,125,26,0,2,623363550,1,0,0,0,0,2,0,427,113,0,0,4,1,4,0,0,5,95,0,0,3,0,4,0,21,0,0,0,20,0,0,2,24,0,0,10,25,71,0,5,0
210005,202206,2,113783,1.757731822855787,3,0,0,99,2,0,0,0,0,0,0,39,0,0,9,0,0,7,0,0,29,4,1,0,1,0,33,6,0,26,0,0,12,10,6,18,0,0,13,1307,1,21,0,10,0,0,0,0,0,1,2,0,24,1,0,718,0,16,0,0,0,1,27,0,17,0,0,6,0,0,10,0,0,3,0,54,0,0,0,0,0,1,17,0,0,194,63,1063,8,0,0,54,0,98,0,0,35,0,58,102,0,0,0,125,28,0,2,650415392,1,0,0,0,0,5,0,447,114,0,0,4,1,4,0,0,5,102,0,0,3,0,4,0,22,0,0,0,20,0,0,2,24,0,0,11,25,74,0,5,0
210005,202209,1,113783,0.8788659114278935,3,0,0,105,2,0,0,0,0,0,0,43,0,0,9,0,0,7,0,0,32,4,1,0,1,0,33,6,0,37,0,0,14,10,6,18,0,0,18,1732,1,29,0,10,0,0,0,0,0,1,2,0,35,1,0,996,0,16,0,0,0,1,27,0,18,0,0,7,0,0,10,0,0,3,0,57,0,0,0,0,0,1,26,0,0,199,65,1370,5,0,0,57,0,115,0,0,35,0,76,108,0,0,0,129,58,0,3,658786156,1,0,0,0,0,5,0,524,123,0,0,4,1,6,0,0,6,122,0,0,3,0,4,0,22,0,0,0,30,0,0,2,24,0,0,11,25,75,0,8,0
210005,202301,2,113783,1.757731822855787,3,0,0,106,2,0,0,0,0,0,0,43,0,0,9,0,0,7,0,0,33,4,1,0,1,0,34,6,0,39,0,0,14,10,6,18,0,0,20,1806,1,31,0,11,0,0,0,0,0,1,2,0,38,1,0,1037,0,17,0,0,0,1,27,0,18,0,0,7,0,0,10,0,0,3,0,57,1,0,0,0,0,1,26,0,0,204,65,1372,5,0,0,58,0,115,0,0,35,0,79,111,0,0,0,132,58,0,3,670772119,1,0,0,0,0,5,2,546,131,0,0,4,1,7,0,0,6,124,0,0,3,0,4,0,22,0,0,0,30,0,0,2,24,0,0,12,25,75,0,8,0
210005,202303,1,113783,0.8788659114278935,3,0,0,105,2,0,0,0,0,0,0,43,0,0,9,0,0,7,0,0,33,4,1,0,1,0,34,6,0,37,0,0,14,10,6,18,0,0,22,1788,1,32,0,11,0,0,0,0,0,1,2,0,37,1,0,1032,0,17,0,0,0,1,27,1,19,0,0,7,0,0,10,0,0,3,0,57,1,0,0,0,0,1,26,0,0,204,65,1372,4,0,0,58,0,115,0,0,35,0,79,113,0,0,0,139,58,0,3,678989324,1,0,0,0,0,5,2,537,131,0,0,4,1,14,0,0,6,124,0,0,3,0,4,0,22,0,0,0,30,0,0,2,24,0,0,13,25,75,0,8,0
210005,202305,1,113783,0.8788659114278935,3,0,0,109,2,0,0,0,0,0,0,43,0,0,9,0,0,7,0,0,33,4,1,0,1,0,34,6,0,31,0,0,14,10,7,20,0,0,21,1795,1,39,0,11,0,0,0,0,0,1,2,0,38,1,0,1036,0,17,0,0,0,1,28,1,19,0,0,7,0,0,10,0,0,3,0,59,1,0,0,0,0,1,26,0,0,217,66,1372,4,0,0,58,0,120,0,0,36,0,80,115,0,0,0,139,60,0,3,688375307,1,0,0,0,0,5,2,533,133,0,0,4,1,14,0,0,6,126,0,0,3,0,4,0,23,0,0,0,30,0,0,4,26,0,0,13,25,76,0,8,0
210005,202310,1,113783,0.8788659114278935,3,0,0,124,2,0,0,0,0,0,0,45,0,0,9,0,0,8,0,0,33,4,1,0,1,0,33,5,0,33,0,0,14,10,7,22,0,0,25,1890,1,42,0,11,0,0,0,0,0,1,4,0,38,1,0,1095,0,18,0,0,0,1,29,1,19,0,0,7,0,0,10,0,0,3,0,60,1,0,0,0,0,3,25,0,0,229,68,1372,4,0,0,57,0,122,0,0,36,0,80,115,0,0,0,148,61,1,3,703786869,1,0,0,0,0,5,2,547,138,0,0,4,1,14,0,0,6,125,0,0,4,0,4,0,23,0,0,0,30,0,0,4,26,0,0,13,25,77,0,8,0
210010,201610,1,6631,15.080681646810435,0,0,0,2,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,2,0,0,1,0,0,2,0,0,1,53,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,27,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,1,0,0,13,9,16,0,0,0,3,0,5,0,0,0,0,1,2,0,0,0,0,5,0,0,57939110,0,0,0,0,0,1,0,6,1,0,0,1,0,0,0,0,1,3,0,0,1,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0,8,0,1,2
210010,201912,1,6631,15.080681646810435,0,0,0,2,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,2,2,0,0,1,45,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0,24,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,1,0,0,20,10,20,0,0,0,4,0,5,0,0,0,0,0,2,0,0,0,0,6,0,0,67651908,1,0,0,0,0,1,0,6,3,0,0,1,0,0,0,0,2,2,0,1,1,0,1,0,3,0,0,0,0,0,0,1,4,0,0,1,0,8,0,0,2
